name,path,activity,type,bodyPart,description,thumbnailUrl
2023 oa050,10914139/día 3/2023_oa050.mp4,Extension de columna baja,strength,"""Zona lumbar","""Zona lumbar, Corvas, Glúteos""",
2023 oa100,10914139/día 3/2023_oa100.mp4,Press de hombros sentado - Mancuernas,strength,Hombros,Hombros,
2023 sid0001,10914139/día 3/2023_sid0001.mp4,Remo T-Bar - Barra,strength,"""Zona cervical","""Zona cervical, Hombros parte trasera, Bíceps, Dorsales""",
2023 sid0002,10914139/día 3/2023_sid0002.mp4,Remo en polea baja- Polea,strength,"""Zona cervical","""Zona cervical, Bíceps, Hombros parte trasera, Dorsales""",
2023 sid0022,10914139/día 3/2023_sid0022.mp4,Jalones en maquina,strength,"""Dorsales","""Dorsales, Bíceps, Espalda""",
2023 id0006,10982169/Plan unique/2023_id0006.mp4,Sentadillas con salto,strength,"""Cuádriceps","""Cuádriceps, Glúteos, Corvas, Zona lumbar""",
2023 impact043,10982169/Plan unique/2023_impact043.mp4,Plancha,strength,Abdominales - Abdominales rectos,Abdominales - Abdominales rectos,
2023 oa001,10982169/Plan unique/2023_oa001.mp4,Planchas,strength,"""Pecho","""Pecho, Tríceps""",
2023 xa010,10982169/Plan unique/2023_xa010.mp4,Abdominales,strength,Abdominales - Abdominales rectos,Abdominales - Abdominales rectos,10982169/Plan unique/images/3652607699.png
2023 xl015,10982169/Plan unique/2023_xl015.mp4,Sentadilla libre tipo sumo,strength,"""Cuádriceps","""Cuádriceps, Glúteos, Corvas, Zona lumbar, Abductor""",10982169/Plan unique/images/3652607707.png
2023 cw003,11002623/Plan unique/2023_cw003.mp4,Saltos de tijera,strength,Sistema cardiovascular,Sistema cardiovascular,
2023 id0006,11002623/Plan unique/2023_id0006.mp4,Sentadillas con salto,strength,"""Cuádriceps","""Cuádriceps, Glúteos, Corvas, Zona lumbar""",
2023 id0061,11002623/Plan unique/2023_id0061.mp4,Burpee con sentadilla,strength,"""Pecho","""Pecho, Abdominales - Abdominales rectos, Tríceps, Hombros parte delantera""",
2023 id0402,11002623/Plan unique/2023_id0402.mp4,Crunch invertido con piernas dobladas,strength,Abdominales - Abdominales rectos,Abdominales - Abdominales rectos,
2023 id1252,11002623/Plan unique/2023_id1252.mp4,Sit-up arms overhead,strength,Abdominales - Abdominales rectos,Abdominales - Abdominales rectos,11002623/Plan unique/images/3662608639.png
2023 rob025a,11002623/Plan unique/2023_rob025a.mp4,Estiramiento,strength,"""Cuádriceps","""Cuádriceps, Glúteos, Corvas""",
2023 xa002,11002623/Plan unique/2023_xa002.mp4,Crunch reverso en banco,strength,Abdominales - Abdominales rectos,Abdominales - Abdominales rectos,
2023 xa007,11002623/Plan unique/2023_xa007.mp4,Crunch oblicuo,strength,Oblicuos,Oblicuos,11002623/Plan unique/images/3662608646.png
2023 xa014,11002623/Plan unique/2023_xa014.mp4,Crunch oblicuo,strength,Oblicuos,Oblicuos,
2023 xf002,11002623/Plan unique/2023_xf002.mp4,Molinillo,strength,Oblicuos,Oblicuos,
2023 xl001,11002623/Plan unique/2023_xl001.mp4,Sentadillas autocarga,strength,"""Cuádriceps","""Cuádriceps, Glúteos, Corvas, Zona lumbar""",
2023 xl023,11002623/Plan unique/2023_xl023.mp4,Hip thrust sin peso,strength,"""Glúteos","""Glúteos, Corvas""",
2023 id0192,1410648/día 1/2023_id0192.mp4,Relajar brazos,cardio,Brazos,Brazos,
2023 id1306,1410648/día 1/2023_id1306.mp4,"""Walking","duration""",cardio,"cardio,""Sistema cardiovascular, Piernas""",
2023 rob016,1410648/día 1/2023_rob016.mp4,W-Pump,strength,"""Zona cervical","""Zona cervical, Hombros parte trasera""",
2023 sid0026,1410648/día 1/2023_sid0026.mp4,Circunduccion cervical,strength,Cuello,Cuello,
2023 id0192,1410648/día 2/2023_id0192.mp4,Relajar brazos,cardio,Brazos,Brazos,
2023 id1306,1410648/día 2/2023_id1306.mp4,"""Walking","duration""",cardio,"cardio,""Sistema cardiovascular, Piernas""",
2023 rob016,1410648/día 2/2023_rob016.mp4,W-Pump,strength,"""Zona cervical","""Zona cervical, Hombros parte trasera""",
2023 sid0026,1410648/día 2/2023_sid0026.mp4,Circunduccion cervical,strength,Cuello,Cuello,
2023 id0192,1410648/día 3/2023_id0192.mp4,Relajar brazos,cardio,Brazos,Brazos,
2023 id1306,1410648/día 3/2023_id1306.mp4,"""Walking","duration""",cardio,"cardio,""Sistema cardiovascular, Piernas""",
2023 rob016,1410648/día 3/2023_rob016.mp4,W-Pump,strength,"""Zona cervical","""Zona cervical, Hombros parte trasera""",
2023 sid0026,1410648/día 3/2023_sid0026.mp4,Circunduccion cervical,strength,Cuello,Cuello,
2023 id0192,1410648/día 4/2023_id0192.mp4,Relajar brazos,cardio,Brazos,Brazos,
2023 id1306,1410648/día 4/2023_id1306.mp4,"""Walking","duration""",cardio,"cardio,""Sistema cardiovascular, Piernas""",
2023 rob016,1410648/día 4/2023_rob016.mp4,W-Pump,strength,"""Zona cervical","""Zona cervical, Hombros parte trasera""",
2023 sid0026,1410648/día 4/2023_sid0026.mp4,Circunduccion cervical,strength,Cuello,Cuello,
2023 id0192,1410648/día 5/2023_id0192.mp4,Relajar brazos,cardio,Brazos,Brazos,
2023 id1306,1410648/día 5/2023_id1306.mp4,"""Walking","duration""",cardio,"cardio,""Sistema cardiovascular, Piernas""",
2023 rob016,1410648/día 5/2023_rob016.mp4,W-Pump,strength,"""Zona cervical","""Zona cervical, Hombros parte trasera""",
2023 sid0026,1410648/día 5/2023_sid0026.mp4,Circunduccion cervical,strength,Cuello,Cuello,
2023 impact149,1410666/día 1/2023_impact149.mp4,Retracción cervical,strength,Cuello,Cuello,
2023 ms001,1410666/día 1/2023_ms001.mp4,Estiramiento de cuello de lado,strength,"""Cuello","""Cuello, Hombros""",
2023 ms001m,1410666/día 1/2023_ms001m.mp4,Flexion lateral cervical isometrica sentado,strength,"""Cuello","""Cuello, Hombros""",
2023 xs014,1410666/día 1/2023_xs014.mp4,Movimiento de cuello,strength,Cuello,Cuello,
2023 xs017,1410666/día 1/2023_xs017.mp4,Retracción y rotación de la cabeza,strength,Cuello,Cuello,
2023 impact149,1410666/día 2/2023_impact149.mp4,Retracción cervical,strength,Cuello,Cuello,
2023 ms001,1410666/día 2/2023_ms001.mp4,Estiramiento de cuello de lado,strength,"""Cuello","""Cuello, Hombros""",
2023 ms001m,1410666/día 2/2023_ms001m.mp4,Flexion lateral cervical isometrica sentado,strength,"""Cuello","""Cuello, Hombros""",
2023 xs014,1410666/día 2/2023_xs014.mp4,Movimiento de cuello,strength,Cuello,Cuello,
2023 xs017,1410666/día 2/2023_xs017.mp4,Retracción y rotación de la cabeza,strength,Cuello,Cuello,
2023 impact149,1410666/día 3/2023_impact149.mp4,Retracción cervical,strength,Cuello,Cuello,
2023 ms001,1410666/día 3/2023_ms001.mp4,Estiramiento de cuello de lado,strength,"""Cuello","""Cuello, Hombros""",
2023 ms001m,1410666/día 3/2023_ms001m.mp4,Flexion lateral cervical isometrica sentado,strength,"""Cuello","""Cuello, Hombros""",
2023 xs014,1410666/día 3/2023_xs014.mp4,Movimiento de cuello,strength,Cuello,Cuello,
2023 xs017,1410666/día 3/2023_xs017.mp4,Retracción y rotación de la cabeza,strength,Cuello,Cuello,
2023 impact149,1410666/día 4/2023_impact149.mp4,Retracción cervical,strength,Cuello,Cuello,
2023 ms001,1410666/día 4/2023_ms001.mp4,Estiramiento de cuello de lado,strength,"""Cuello","""Cuello, Hombros""",
2023 ms001m,1410666/día 4/2023_ms001m.mp4,Flexion lateral cervical isometrica sentado,strength,"""Cuello","""Cuello, Hombros""",
2023 xs014,1410666/día 4/2023_xs014.mp4,Movimiento de cuello,strength,Cuello,Cuello,
2023 xs017,1410666/día 4/2023_xs017.mp4,Retracción y rotación de la cabeza,strength,Cuello,Cuello,
2023 impact149,1410666/día 5/2023_impact149.mp4,Retracción cervical,strength,Cuello,Cuello,
2023 ms001,1410666/día 5/2023_ms001.mp4,Estiramiento de cuello de lado,strength,"""Cuello","""Cuello, Hombros""",
2023 ms001m,1410666/día 5/2023_ms001m.mp4,Flexion lateral cervical isometrica sentado,strength,"""Cuello","""Cuello, Hombros""",
2023 xs014,1410666/día 5/2023_xs014.mp4,Movimiento de cuello,strength,Cuello,Cuello,
2023 xs017,1410666/día 5/2023_xs017.mp4,Retracción y rotación de la cabeza,strength,Cuello,Cuello,
2023 id0192,1410671/día 1/2023_id0192.mp4,Relajar brazos,cardio,Brazos,Brazos,
2023 id0594,1410671/día 1/2023_id0594.mp4,"""Shoulder rotation","seated""",strength,"strength,""Cuello, Zona cervical """,
2023 ms001,1410671/día 1/2023_ms001.mp4,Estiramiento de cuello de lado,strength,"""Cuello","""Cuello, Hombros""",
2023 ms001m,1410671/día 1/2023_ms001m.mp4,Flexion lateral cervical isometrica sentado,strength,"""Cuello","""Cuello, Hombros""",
2023 id0192,1410671/día 2/2023_id0192.mp4,Relajar brazos,cardio,Brazos,Brazos,
2023 id0594,1410671/día 2/2023_id0594.mp4,"""Shoulder rotation","seated""",strength,"strength,""Cuello, Zona cervical """,
2023 ms001,1410671/día 2/2023_ms001.mp4,Estiramiento de cuello de lado,strength,"""Cuello","""Cuello, Hombros""",
2023 ms001m,1410671/día 2/2023_ms001m.mp4,Flexion lateral cervical isometrica sentado,strength,"""Cuello","""Cuello, Hombros""",
2023 id0192,1410671/día 3/2023_id0192.mp4,Relajar brazos,cardio,Brazos,Brazos,
2023 id0594,1410671/día 3/2023_id0594.mp4,"""Shoulder rotation","seated""",strength,"strength,""Cuello, Zona cervical """,
2023 ms001,1410671/día 3/2023_ms001.mp4,Estiramiento de cuello de lado,strength,"""Cuello","""Cuello, Hombros""",
2023 ms001m,1410671/día 3/2023_ms001m.mp4,Flexion lateral cervical isometrica sentado,strength,"""Cuello","""Cuello, Hombros""",
2023 id0192,1410671/día 4/2023_id0192.mp4,Relajar brazos,cardio,Brazos,Brazos,
2023 id0594,1410671/día 4/2023_id0594.mp4,"""Shoulder rotation","seated""",strength,"strength,""Cuello, Zona cervical """,
2023 ms001,1410671/día 4/2023_ms001.mp4,Estiramiento de cuello de lado,strength,"""Cuello","""Cuello, Hombros""",
2023 ms001m,1410671/día 4/2023_ms001m.mp4,Flexion lateral cervical isometrica sentado,strength,"""Cuello","""Cuello, Hombros""",
2023 id0192,1410671/día 5/2023_id0192.mp4,Relajar brazos,cardio,Brazos,Brazos,
2023 id0594,1410671/día 5/2023_id0594.mp4,"""Shoulder rotation","seated""",strength,"strength,""Cuello, Zona cervical """,
2023 ms001,1410671/día 5/2023_ms001.mp4,Estiramiento de cuello de lado,strength,"""Cuello","""Cuello, Hombros""",
2023 ms001m,1410671/día 5/2023_ms001m.mp4,Flexion lateral cervical isometrica sentado,strength,"""Cuello","""Cuello, Hombros""",
2023 id0192,1410707/día 1/2023_id0192.mp4,Relajar brazos,cardio,Brazos,Brazos,
2023 id1306,1410707/día 1/2023_id1306.mp4,"""Walking","duration""",cardio,"cardio,""Sistema cardiovascular, Piernas""",
2023 rob016,1410707/día 1/2023_rob016.mp4,W-Pump,strength,"""Zona cervical","""Zona cervical, Hombros parte trasera""",
2023 sid0026,1410707/día 1/2023_sid0026.mp4,Circunduccion cervical,strength,Cuello,Cuello,
2023 id0192,1410707/día 2/2023_id0192.mp4,Relajar brazos,cardio,Brazos,Brazos,
2023 id1306,1410707/día 2/2023_id1306.mp4,"""Walking","duration""",cardio,"cardio,""Sistema cardiovascular, Piernas""",
2023 rob016,1410707/día 2/2023_rob016.mp4,W-Pump,strength,"""Zona cervical","""Zona cervical, Hombros parte trasera""",
2023 sid0026,1410707/día 2/2023_sid0026.mp4,Circunduccion cervical,strength,Cuello,Cuello,
2023 id0192,1410707/día 3/2023_id0192.mp4,Relajar brazos,cardio,Brazos,Brazos,
2023 id1306,1410707/día 3/2023_id1306.mp4,"""Walking","duration""",cardio,"cardio,""Sistema cardiovascular, Piernas""",
2023 rob016,1410707/día 3/2023_rob016.mp4,W-Pump,strength,"""Zona cervical","""Zona cervical, Hombros parte trasera""",
2023 sid0026,1410707/día 3/2023_sid0026.mp4,Circunduccion cervical,strength,Cuello,Cuello,
2023 id0192,1410707/día 4/2023_id0192.mp4,Relajar brazos,cardio,Brazos,Brazos,
2023 id1306,1410707/día 4/2023_id1306.mp4,"""Walking","duration""",cardio,"cardio,""Sistema cardiovascular, Piernas""",
2023 rob016,1410707/día 4/2023_rob016.mp4,W-Pump,strength,"""Zona cervical","""Zona cervical, Hombros parte trasera""",
2023 sid0026,1410707/día 4/2023_sid0026.mp4,Circunduccion cervical,strength,Cuello,Cuello,
2023 id0192,1410707/día 5/2023_id0192.mp4,Relajar brazos,cardio,Brazos,Brazos,
2023 id1306,1410707/día 5/2023_id1306.mp4,"""Walking","duration""",cardio,"cardio,""Sistema cardiovascular, Piernas""",1410707/día 5/images/282468340.png
2023 rob016,1410707/día 5/2023_rob016.mp4,W-Pump,strength,"""Zona cervical","""Zona cervical, Hombros parte trasera""",1410707/día 5/images/282468341.png
2023 sid0026,1410707/día 5/2023_sid0026.mp4,Circunduccion cervical,strength,Cuello,Cuello,1410707/día 5/images/282468343.png
2023 rob016,1410716/día 1/2023_rob016.mp4,W-Pump,strength,"""Zona cervical","""Zona cervical, Hombros parte trasera""",
2023 sid0028,1410716/día 1/2023_sid0028.mp4,Circunducciones de hombro laterales,strength,Hombros,Hombros,
2023 xs003,1410716/día 1/2023_xs003.mp4,Circunduccion frontal,strength,"""Hombros parte central","""Hombros parte central, Hombros parte trasera, Hombros parte delantera""",
2023 xs020,1410716/día 1/2023_xs020.mp4,Balanceo de brazo de delante hacia atrás,strength,"""Pecho","""Pecho, Zona cervical, Hombros parte delantera, Hombros parte trasera""",
2023 rob016,1410716/día 2/2023_rob016.mp4,W-Pump,strength,"""Zona cervical","""Zona cervical, Hombros parte trasera""",
2023 sid0028,1410716/día 2/2023_sid0028.mp4,Circunducciones de hombro laterales,strength,Hombros,Hombros,
2023 xs003,1410716/día 2/2023_xs003.mp4,Circunduccion frontal,strength,"""Hombros parte central","""Hombros parte central, Hombros parte trasera, Hombros parte delantera""",
2023 xs020,1410716/día 2/2023_xs020.mp4,Balanceo de brazo de delante hacia atrás,strength,"""Pecho","""Pecho, Zona cervical, Hombros parte delantera, Hombros parte trasera""",
2023 rob016,1410716/día 3/2023_rob016.mp4,W-Pump,strength,"""Zona cervical","""Zona cervical, Hombros parte trasera""",
2023 sid0028,1410716/día 3/2023_sid0028.mp4,Circunducciones de hombro laterales,strength,Hombros,Hombros,
2023 xs003,1410716/día 3/2023_xs003.mp4,Circunduccion frontal,strength,"""Hombros parte central","""Hombros parte central, Hombros parte trasera, Hombros parte delantera""",
2023 xs020,1410716/día 3/2023_xs020.mp4,Balanceo de brazo de delante hacia atrás,strength,"""Pecho","""Pecho, Zona cervical, Hombros parte delantera, Hombros parte trasera""",
2023 rob016,1410716/día 4/2023_rob016.mp4,W-Pump,strength,"""Zona cervical","""Zona cervical, Hombros parte trasera""",
2023 sid0028,1410716/día 4/2023_sid0028.mp4,Circunducciones de hombro laterales,strength,Hombros,Hombros,
2023 xs003,1410716/día 4/2023_xs003.mp4,Circunduccion frontal,strength,"""Hombros parte central","""Hombros parte central, Hombros parte trasera, Hombros parte delantera""",
2023 xs020,1410716/día 4/2023_xs020.mp4,Balanceo de brazo de delante hacia atrás,strength,"""Pecho","""Pecho, Zona cervical, Hombros parte delantera, Hombros parte trasera""",
2023 rob016,1410716/día 5/2023_rob016.mp4,W-Pump,strength,"""Zona cervical","""Zona cervical, Hombros parte trasera""",
2023 sid0028,1410716/día 5/2023_sid0028.mp4,Circunducciones de hombro laterales,strength,Hombros,Hombros,1410716/día 5/images/282469361.png
2023 xs003,1410716/día 5/2023_xs003.mp4,Circunduccion frontal,strength,"""Hombros parte central","""Hombros parte central, Hombros parte trasera, Hombros parte delantera""",
2023 xs020,1410716/día 5/2023_xs020.mp4,Balanceo de brazo de delante hacia atrás,strength,"""Pecho","""Pecho, Zona cervical, Hombros parte delantera, Hombros parte trasera""",1410716/día 5/images/282469359.png
2023 id0066,1410745/día 1/2023_id0066.mp4,Balanceo frontal-posterior de pierna,strength,"""Glúteos","""Glúteos, Cuádriceps """,
2023 id0066m,1410745/día 1/2023_id0066m.mp4,Balanceo frontal-posterior de pierna,strength,"""Glúteos","""Glúteos, Cuádriceps """,
2023 id1306,1410745/día 1/2023_id1306.mp4,"""Walking","duration""",cardio,"cardio,""Sistema cardiovascular, Piernas""",
2023 xl001,1410745/día 1/2023_xl001.mp4,Sentadillas autocarga,strength,"""Cuádriceps","""Cuádriceps, Glúteos, Corvas, Zona lumbar""",
2023 id0066,1410745/día 2/2023_id0066.mp4,Balanceo frontal-posterior de pierna,strength,"""Glúteos","""Glúteos, Cuádriceps """,
2023 id0066m,1410745/día 2/2023_id0066m.mp4,Balanceo frontal-posterior de pierna,strength,"""Glúteos","""Glúteos, Cuádriceps """,
2023 id1306,1410745/día 2/2023_id1306.mp4,"""Walking","duration""",cardio,"cardio,""Sistema cardiovascular, Piernas""",
2023 xl001,1410745/día 2/2023_xl001.mp4,Sentadillas autocarga,strength,"""Cuádriceps","""Cuádriceps, Glúteos, Corvas, Zona lumbar""",
2023 id0066,1410745/día 3/2023_id0066.mp4,Balanceo frontal-posterior de pierna,strength,"""Glúteos","""Glúteos, Cuádriceps """,
2023 id0066m,1410745/día 3/2023_id0066m.mp4,Balanceo frontal-posterior de pierna,strength,"""Glúteos","""Glúteos, Cuádriceps """,
2023 id1306,1410745/día 3/2023_id1306.mp4,"""Walking","duration""",cardio,"cardio,""Sistema cardiovascular, Piernas""",
2023 xl001,1410745/día 3/2023_xl001.mp4,Sentadillas autocarga,strength,"""Cuádriceps","""Cuádriceps, Glúteos, Corvas, Zona lumbar""",
2023 id0066,1410745/día 4/2023_id0066.mp4,Balanceo frontal-posterior de pierna,strength,"""Glúteos","""Glúteos, Cuádriceps """,
2023 id0066m,1410745/día 4/2023_id0066m.mp4,Balanceo frontal-posterior de pierna,strength,"""Glúteos","""Glúteos, Cuádriceps """,
2023 id1306,1410745/día 4/2023_id1306.mp4,"""Walking","duration""",cardio,"cardio,""Sistema cardiovascular, Piernas""",
2023 xl001,1410745/día 4/2023_xl001.mp4,Sentadillas autocarga,strength,"""Cuádriceps","""Cuádriceps, Glúteos, Corvas, Zona lumbar""",
2023 id0066,1410745/día 5/2023_id0066.mp4,Balanceo frontal-posterior de pierna,strength,"""Glúteos","""Glúteos, Cuádriceps """,
2023 id0066m,1410745/día 5/2023_id0066m.mp4,Balanceo frontal-posterior de pierna,strength,"""Glúteos","""Glúteos, Cuádriceps """,
2023 id1306,1410745/día 5/2023_id1306.mp4,"""Walking","duration""",cardio,"cardio,""Sistema cardiovascular, Piernas""",
2023 xl001,1410745/día 5/2023_xl001.mp4,Sentadillas autocarga,strength,"""Cuádriceps","""Cuádriceps, Glúteos, Corvas, Zona lumbar""",
2023 id0066,1410754/día 1/2023_id0066.mp4,Balanceo frontal-posterior de pierna,strength,"""Glúteos","""Glúteos, Cuádriceps """,
2023 id0066m,1410754/día 1/2023_id0066m.mp4,Balanceo frontal-posterior de pierna,strength,"""Glúteos","""Glúteos, Cuádriceps """,
2023 id1306,1410754/día 1/2023_id1306.mp4,"""Walking","duration""",cardio,"cardio,""Sistema cardiovascular, Piernas""",
2023 xl001,1410754/día 1/2023_xl001.mp4,Sentadillas autocarga,strength,"""Cuádriceps","""Cuádriceps, Glúteos, Corvas, Zona lumbar""",
2023 id0066,1410754/día 2/2023_id0066.mp4,Balanceo frontal-posterior de pierna,strength,"""Glúteos","""Glúteos, Cuádriceps """,
2023 id0066m,1410754/día 2/2023_id0066m.mp4,Balanceo frontal-posterior de pierna,strength,"""Glúteos","""Glúteos, Cuádriceps """,
2023 id1306,1410754/día 2/2023_id1306.mp4,"""Walking","duration""",cardio,"cardio,""Sistema cardiovascular, Piernas""",
2023 xl001,1410754/día 2/2023_xl001.mp4,Sentadillas autocarga,strength,"""Cuádriceps","""Cuádriceps, Glúteos, Corvas, Zona lumbar""",
2023 id0066,1410754/día 3/2023_id0066.mp4,Balanceo frontal-posterior de pierna,strength,"""Glúteos","""Glúteos, Cuádriceps """,
