videoId,videoImg,videovalue,videoactivity,videotype,videodescription,plan_url,plan_id,day_id,day_name
282468332_text,https://sagafit.virtuagym.com/thumb/activity/picture/e0b79216d1f99bfd1f5ef8b691cf5d5e8f08.png,2023_id1306.mp4,"Walking, duration",cardio,"Sistema cardiovascular, Piernas",https://sagafit.virtuagym.com/user/anassharboulica-3a9f3e2f/exercise/workout-player?plan_id=1410707&day_id=2031014,1410707,2031014,día 3
282468331_text,https://sagafit.virtuagym.com/thumb/activity/picture/8fcdc270bcdecef59d8bfb9d4cee0c360b10.png,2023_id0192.mp4,Relajar brazos,cardio,Brazos ,https://sagafit.virtuagym.com/user/anassharboulica-3a9f3e2f/exercise/workout-player?plan_id=1410707&day_id=2031014,1410707,2031014,día 3
282468338_text,https://sagafit.virtuagym.com/thumb/activity/picture/4eb1e1ae019c8fb7573524acc9734e679b7c.png,2023_sid0026.mp4,Circunduccion cervical,strength,Cuello ,https://sagafit.virtuagym.com/user/anassharboulica-3a9f3e2f/exercise/workout-player?plan_id=1410707&day_id=2031015,1410707,2031015,día 4
282468337_text,https://sagafit.virtuagym.com/thumb/activity/picture/45c6e0e80b989b3e3205dc4ff45fae73ab1b.png,2023_rob016.mp4,W-Pump,strength,"Zona cervical, Hombros parte trasera",https://sagafit.virtuagym.com/user/anassharboulica-3a9f3e2f/exercise/workout-player?plan_id=1410707&day_id=2031015,1410707,2031015,día 4
282468336_text,https://sagafit.virtuagym.com/thumb/activity/picture/e0b79216d1f99bfd1f5ef8b691cf5d5e8f08.png,2023_id1306.mp4,"Walking, duration",cardio,"Sistema cardiovascular, Piernas",https://sagafit.virtuagym.com/user/anassharboulica-3a9f3e2f/exercise/workout-player?plan_id=1410707&day_id=2031015,1410707,2031015,día 4
282468335_text,https://sagafit.virtuagym.com/thumb/activity/picture/8fcdc270bcdecef59d8bfb9d4cee0c360b10.png,2023_id0192.mp4,Relajar brazos,cardio,Brazos ,https://sagafit.virtuagym.com/user/anassharboulica-3a9f3e2f/exercise/workout-player?plan_id=1410707&day_id=2031015,1410707,2031015,día 4
282468343_text,https://sagafit.virtuagym.com/thumb/activity/picture/4eb1e1ae019c8fb7573524acc9734e679b7c.png,2023_sid0026.mp4,Circunduccion cervical,strength,Cuello ,https://sagafit.virtuagym.com/user/anassharboulica-3a9f3e2f/exercise/workout-player?plan_id=1410707&day_id=2031016,1410707,2031016,día 5
282468341_text,https://sagafit.virtuagym.com/thumb/activity/picture/45c6e0e80b989b3e3205dc4ff45fae73ab1b.png,2023_rob016.mp4,W-Pump,strength,"Zona cervical, Hombros parte trasera",https://sagafit.virtuagym.com/user/anassharboulica-3a9f3e2f/exercise/workout-player?plan_id=1410707&day_id=2031016,1410707,2031016,día 5
282468340_text,https://sagafit.virtuagym.com/thumb/activity/picture/e0b79216d1f99bfd1f5ef8b691cf5d5e8f08.png,2023_id1306.mp4,"Walking, duration",cardio,"Sistema cardiovascular, Piernas",https://sagafit.virtuagym.com/user/anassharboulica-3a9f3e2f/exercise/workout-player?plan_id=1410707&day_id=2031016,1410707,2031016,día 5
282468339_text,https://sagafit.virtuagym.com/thumb/activity/picture/8fcdc270bcdecef59d8bfb9d4cee0c360b10.png,2023_id0192.mp4,Relajar brazos,cardio,Brazos ,https://sagafit.virtuagym.com/user/anassharboulica-3a9f3e2f/exercise/workout-player?plan_id=1410707&day_id=2031016,1410707,2031016,día 5
282465457_text,https://sagafit.virtuagym.com/thumb/activity/picture/6497a958e47dbab0e0d76d1cd71325dd4472.png,2023_impact149.mp4,Retracción cervical,strength,Cuello ,https://sagafit.virtuagym.com/user/anassharboulica-3a9f3e2f/exercise/workout-player?plan_id=1410666&day_id=2030892,1410666,2030892,día 1
282465456_text,https://sagafit.virtuagym.com/thumb/activity/picture/82432151cb0ee52cab8244c84061da7ab571.png,2023_xs014.mp4,Movimiento de cuello,strength,Cuello ,https://sagafit.virtuagym.com/user/anassharboulica-3a9f3e2f/exercise/workout-player?plan_id=1410666&day_id=2030892,1410666,2030892,día 1
282465455_text,https://sagafit.virtuagym.com/thumb/activity/picture/85acabf21c3e4f599dacccd59cf344ee8599.png,2023_xs017.mp4,Retracción y rotación de la cabeza,strength,Cuello ,https://sagafit.virtuagym.com/user/anassharboulica-3a9f3e2f/exercise/workout-player?plan_id=1410666&day_id=2030892,1410666,2030892,día 1
282465454_text,https://sagafit.virtuagym.com/thumb/activity/picture/3b700947e02b9f551f51d14c30e77b7a7007.png,2023_ms001m.mp4,Flexion lateral cervical isometrica sentado,strength,"Cuello, Hombros",https://sagafit.virtuagym.com/user/anassharboulica-3a9f3e2f/exercise/workout-player?plan_id=1410666&day_id=2030892,1410666,2030892,día 1
282465453_text,https://sagafit.virtuagym.com/thumb/activity/picture/fb92c0d9a55a4ccb6302435b087fd30b2f2f.png,2023_ms001.mp4,Estiramiento de cuello de lado,strength,"Cuello, Hombros",https://sagafit.virtuagym.com/user/anassharboulica-3a9f3e2f/exercise/workout-player?plan_id=1410666&day_id=2030892,1410666,2030892,día 1
282465462_text,https://sagafit.virtuagym.com/thumb/activity/picture/6497a958e47dbab0e0d76d1cd71325dd4472.png,2023_impact149.mp4,Retracción cervical,strength,Cuello ,https://sagafit.virtuagym.com/user/anassharboulica-3a9f3e2f/exercise/workout-player?plan_id=1410666&day_id=2030893,1410666,2030893,día 2
282465461_text,https://sagafit.virtuagym.com/thumb/activity/picture/82432151cb0ee52cab8244c84061da7ab571.png,2023_xs014.mp4,Movimiento de cuello,strength,Cuello ,https://sagafit.virtuagym.com/user/anassharboulica-3a9f3e2f/exercise/workout-player?plan_id=1410666&day_id=2030893,1410666,2030893,día 2
282465460_text,https://sagafit.virtuagym.com/thumb/activity/picture/85acabf21c3e4f599dacccd59cf344ee8599.png,2023_xs017.mp4,Retracción y rotación de la cabeza,strength,Cuello ,https://sagafit.virtuagym.com/user/anassharboulica-3a9f3e2f/exercise/workout-player?plan_id=1410666&day_id=2030893,1410666,2030893,día 2
282465459_text,https://sagafit.virtuagym.com/thumb/activity/picture/3b700947e02b9f551f51d14c30e77b7a7007.png,2023_ms001m.mp4,Flexion lateral cervical isometrica sentado,strength,"Cuello, Hombros",https://sagafit.virtuagym.com/user/anassharboulica-3a9f3e2f/exercise/workout-player?plan_id=1410666&day_id=2030893,1410666,2030893,día 2
282465458_text,https://sagafit.virtuagym.com/thumb/activity/picture/fb92c0d9a55a4ccb6302435b087fd30b2f2f.png,2023_ms001.mp4,Estiramiento de cuello de lado,strength,"Cuello, Hombros",https://sagafit.virtuagym.com/user/anassharboulica-3a9f3e2f/exercise/workout-player?plan_id=1410666&day_id=2030893,1410666,2030893,día 2
282465467_text,https://sagafit.virtuagym.com/thumb/activity/picture/6497a958e47dbab0e0d76d1cd71325dd4472.png,2023_impact149.mp4,Retracción cervical,strength,Cuello ,https://sagafit.virtuagym.com/user/anassharboulica-3a9f3e2f/exercise/workout-player?plan_id=1410666&day_id=2030894,1410666,2030894,día 3
282465466_text,https://sagafit.virtuagym.com/thumb/activity/picture/82432151cb0ee52cab8244c84061da7ab571.png,2023_xs014.mp4,Movimiento de cuello,strength,Cuello ,https://sagafit.virtuagym.com/user/anassharboulica-3a9f3e2f/exercise/workout-player?plan_id=1410666&day_id=2030894,1410666,2030894,día 3
282465465_text,https://sagafit.virtuagym.com/thumb/activity/picture/85acabf21c3e4f599dacccd59cf344ee8599.png,2023_xs017.mp4,Retracción y rotación de la cabeza,strength,Cuello ,https://sagafit.virtuagym.com/user/anassharboulica-3a9f3e2f/exercise/workout-player?plan_id=1410666&day_id=2030894,1410666,2030894,día 3
282465464_text,https://sagafit.virtuagym.com/thumb/activity/picture/3b700947e02b9f551f51d14c30e77b7a7007.png,2023_ms001m.mp4,Flexion lateral cervical isometrica sentado,strength,"Cuello, Hombros",https://sagafit.virtuagym.com/user/anassharboulica-3a9f3e2f/exercise/workout-player?plan_id=1410666&day_id=2030894,1410666,2030894,día 3
282465463_text,https://sagafit.virtuagym.com/thumb/activity/picture/fb92c0d9a55a4ccb6302435b087fd30b2f2f.png,2023_ms001.mp4,Estiramiento de cuello de lado,strength,"Cuello, Hombros",https://sagafit.virtuagym.com/user/anassharboulica-3a9f3e2f/exercise/workout-player?plan_id=1410666&day_id=2030894,1410666,2030894,día 3
282465473_text,https://sagafit.virtuagym.com/thumb/activity/picture/6497a958e47dbab0e0d76d1cd71325dd4472.png,2023_impact149.mp4,Retracción cervical,strength,Cuello ,https://sagafit.virtuagym.com/user/anassharboulica-3a9f3e2f/exercise/workout-player?plan_id=1410666&day_id=2030895,1410666,2030895,día 4
282465472_text,https://sagafit.virtuagym.com/thumb/activity/picture/82432151cb0ee52cab8244c84061da7ab571.png,2023_xs014.mp4,Movimiento de cuello,strength,Cuello ,https://sagafit.virtuagym.com/user/anassharboulica-3a9f3e2f/exercise/workout-player?plan_id=1410666&day_id=2030895,1410666,2030895,día 4
282465470_text,https://sagafit.virtuagym.com/thumb/activity/picture/85acabf21c3e4f599dacccd59cf344ee8599.png,2023_xs017.mp4,Retracción y rotación de la cabeza,strength,Cuello ,https://sagafit.virtuagym.com/user/anassharboulica-3a9f3e2f/exercise/workout-player?plan_id=1410666&day_id=2030895,1410666,2030895,día 4
282465469_text,https://sagafit.virtuagym.com/thumb/activity/picture/3b700947e02b9f551f51d14c30e77b7a7007.png,2023_ms001m.mp4,Flexion lateral cervical isometrica sentado,strength,"Cuello, Hombros",https://sagafit.virtuagym.com/user/anassharboulica-3a9f3e2f/exercise/workout-player?plan_id=1410666&day_id=2030895,1410666,2030895,día 4
282465468_text,https://sagafit.virtuagym.com/thumb/activity/picture/fb92c0d9a55a4ccb6302435b087fd30b2f2f.png,2023_ms001.mp4,Estiramiento de cuello de lado,strength,"Cuello, Hombros",https://sagafit.virtuagym.com/user/anassharboulica-3a9f3e2f/exercise/workout-player?plan_id=1410666&day_id=2030895,1410666,2030895,día 4
282465478_text,https://sagafit.virtuagym.com/thumb/activity/picture/6497a958e47dbab0e0d76d1cd71325dd4472.png,2023_impact149.mp4,Retracción cervical,strength,Cuello ,https://sagafit.virtuagym.com/user/anassharboulica-3a9f3e2f/exercise/workout-player?plan_id=1410666&day_id=2030896,1410666,2030896,día 5
282465477_text,https://sagafit.virtuagym.com/thumb/activity/picture/82432151cb0ee52cab8244c84061da7ab571.png,2023_xs014.mp4,Movimiento de cuello,strength,Cuello ,https://sagafit.virtuagym.com/user/anassharboulica-3a9f3e2f/exercise/workout-player?plan_id=1410666&day_id=2030896,1410666,2030896,día 5
282465476_text,https://sagafit.virtuagym.com/thumb/activity/picture/85acabf21c3e4f599dacccd59cf344ee8599.png,2023_xs017.mp4,Retracción y rotación de la cabeza,strength,Cuello ,https://sagafit.virtuagym.com/user/anassharboulica-3a9f3e2f/exercise/workout-player?plan_id=1410666&day_id=2030896,1410666,2030896,día 5
282465475_text,https://sagafit.virtuagym.com/thumb/activity/picture/3b700947e02b9f551f51d14c30e77b7a7007.png,2023_ms001m.mp4,Flexion lateral cervical isometrica sentado,strength,"Cuello, Hombros",https://sagafit.virtuagym.com/user/anassharboulica-3a9f3e2f/exercise/workout-player?plan_id=1410666&day_id=2030896,1410666,2030896,día 5
282465474_text,https://sagafit.virtuagym.com/thumb/activity/picture/fb92c0d9a55a4ccb6302435b087fd30b2f2f.png,2023_ms001.mp4,Estiramiento de cuello de lado,strength,"Cuello, Hombros",https://sagafit.virtuagym.com/user/anassharboulica-3a9f3e2f/exercise/workout-player?plan_id=1410666&day_id=2030896,1410666,2030896,día 5
282483040_text,https://sagafit.virtuagym.com/thumb/activity/picture/6497a958e47dbab0e0d76d1cd71325dd4472.png,2023_impact149.mp4,Retracción cervical,strength,Cuello ,https://sagafit.virtuagym.com/user/anassharboulica-3a9f3e2f/exercise/workout-player?plan_id=1410931&day_id=2031341,1410931,2031341,día 1
282483039_text,https://sagafit.virtuagym.com/thumb/activity/picture/82432151cb0ee52cab8244c84061da7ab571.png,2023_xs014.mp4,Movimiento de cuello,strength,Cuello ,https://sagafit.virtuagym.com/user/anassharboulica-3a9f3e2f/exercise/workout-player?plan_id=1410931&day_id=2031341,1410931,2031341,día 1
282483038_text,https://sagafit.virtuagym.com/thumb/activity/picture/85acabf21c3e4f599dacccd59cf344ee8599.png,2023_xs017.mp4,Retracción y rotación de la cabeza,strength,Cuello ,https://sagafit.virtuagym.com/user/anassharboulica-3a9f3e2f/exercise/workout-player?plan_id=1410931&day_id=2031341,1410931,2031341,día 1
282483037_text,https://sagafit.virtuagym.com/thumb/activity/picture/3b700947e02b9f551f51d14c30e77b7a7007.png,2023_ms001m.mp4,Flexion lateral cervical isometrica sentado,strength,"Cuello, Hombros",https://sagafit.virtuagym.com/user/anassharboulica-3a9f3e2f/exercise/workout-player?plan_id=1410931&day_id=2031341,1410931,2031341,día 1
282483036_text,https://sagafit.virtuagym.com/thumb/activity/picture/fb92c0d9a55a4ccb6302435b087fd30b2f2f.png,2023_ms001.mp4,Estiramiento de cuello de lado,strength,"Cuello, Hombros",https://sagafit.virtuagym.com/user/anassharboulica-3a9f3e2f/exercise/workout-player?plan_id=1410931&day_id=2031341,1410931,2031341,día 1
282483045_text,https://sagafit.virtuagym.com/thumb/activity/picture/6497a958e47dbab0e0d76d1cd71325dd4472.png,2023_impact149.mp4,Retracción cervical,strength,Cuello ,https://sagafit.virtuagym.com/user/anassharboulica-3a9f3e2f/exercise/workout-player?plan_id=1410931&day_id=2031342,1410931,2031342,día 2
282483044_text,https://sagafit.virtuagym.com/thumb/activity/picture/82432151cb0ee52cab8244c84061da7ab571.png,2023_xs014.mp4,Movimiento de cuello,strength,Cuello ,https://sagafit.virtuagym.com/user/anassharboulica-3a9f3e2f/exercise/workout-player?plan_id=1410931&day_id=2031342,1410931,2031342,día 2
282483043_text,https://sagafit.virtuagym.com/thumb/activity/picture/85acabf21c3e4f599dacccd59cf344ee8599.png,2023_xs017.mp4,Retracción y rotación de la cabeza,strength,Cuello ,https://sagafit.virtuagym.com/user/anassharboulica-3a9f3e2f/exercise/workout-player?plan_id=1410931&day_id=2031342,1410931,2031342,día 2
282483042_text,https://sagafit.virtuagym.com/thumb/activity/picture/3b700947e02b9f551f51d14c30e77b7a7007.png,2023_ms001m.mp4,Flexion lateral cervical isometrica sentado,strength,"Cuello, Hombros",https://sagafit.virtuagym.com/user/anassharboulica-3a9f3e2f/exercise/workout-player?plan_id=1410931&day_id=2031342,1410931,2031342,día 2
282483041_text,https://sagafit.virtuagym.com/thumb/activity/picture/fb92c0d9a55a4ccb6302435b087fd30b2f2f.png,2023_ms001.mp4,Estiramiento de cuello de lado,strength,"Cuello, Hombros",https://sagafit.virtuagym.com/user/anassharboulica-3a9f3e2f/exercise/workout-player?plan_id=1410931&day_id=2031342,1410931,2031342,día 2
282483050_text,https://sagafit.virtuagym.com/thumb/activity/picture/6497a958e47dbab0e0d76d1cd71325dd4472.png,2023_impact149.mp4,Retracción cervical,strength,Cuello ,https://sagafit.virtuagym.com/user/anassharboulica-3a9f3e2f/exercise/workout-player?plan_id=1410931&day_id=2031343,1410931,2031343,día 3
282483049_text,https://sagafit.virtuagym.com/thumb/activity/picture/82432151cb0ee52cab8244c84061da7ab571.png,2023_xs014.mp4,Movimiento de cuello,strength,Cuello ,https://sagafit.virtuagym.com/user/anassharboulica-3a9f3e2f/exercise/workout-player?plan_id=1410931&day_id=2031343,1410931,2031343,día 3
282483048_text,https://sagafit.virtuagym.com/thumb/activity/picture/85acabf21c3e4f599dacccd59cf344ee8599.png,2023_xs017.mp4,Retracción y rotación de la cabeza,strength,Cuello ,https://sagafit.virtuagym.com/user/anassharboulica-3a9f3e2f/exercise/workout-player?plan_id=1410931&day_id=2031343,1410931,2031343,día 3
282483047_text,https://sagafit.virtuagym.com/thumb/activity/picture/3b700947e02b9f551f51d14c30e77b7a7007.png,2023_ms001m.mp4,Flexion lateral cervical isometrica sentado,strength,"Cuello, Hombros",https://sagafit.virtuagym.com/user/anassharboulica-3a9f3e2f/exercise/workout-player?plan_id=1410931&day_id=2031343,1410931,2031343,día 3
282483046_text,https://sagafit.virtuagym.com/thumb/activity/picture/fb92c0d9a55a4ccb6302435b087fd30b2f2f.png,2023_ms001.mp4,Estiramiento de cuello de lado,strength,"Cuello, Hombros",https://sagafit.virtuagym.com/user/anassharboulica-3a9f3e2f/exercise/workout-player?plan_id=1410931&day_id=2031343,1410931,2031343,día 3
282483055_text,https://sagafit.virtuagym.com/thumb/activity/picture/6497a958e47dbab0e0d76d1cd71325dd4472.png,2023_impact149.mp4,Retracción cervical,strength,Cuello ,https://sagafit.virtuagym.com/user/anassharboulica-3a9f3e2f/exercise/workout-player?plan_id=1410931&day_id=2031344,1410931,2031344,día 4
282483054_text,https://sagafit.virtuagym.com/thumb/activity/picture/82432151cb0ee52cab8244c84061da7ab571.png,2023_xs014.mp4,Movimiento de cuello,strength,Cuello ,https://sagafit.virtuagym.com/user/anassharboulica-3a9f3e2f/exercise/workout-player?plan_id=1410931&day_id=2031344,1410931,2031344,día 4
282483053_text,https://sagafit.virtuagym.com/thumb/activity/picture/85acabf21c3e4f599dacccd59cf344ee8599.png,2023_xs017.mp4,Retracción y rotación de la cabeza,strength,Cuello ,https://sagafit.virtuagym.com/user/anassharboulica-3a9f3e2f/exercise/workout-player?plan_id=1410931&day_id=2031344,1410931,2031344,día 4
282483052_text,https://sagafit.virtuagym.com/thumb/activity/picture/3b700947e02b9f551f51d14c30e77b7a7007.png,2023_ms001m.mp4,Flexion lateral cervical isometrica sentado,strength,"Cuello, Hombros",https://sagafit.virtuagym.com/user/anassharboulica-3a9f3e2f/exercise/workout-player?plan_id=1410931&day_id=2031344,1410931,2031344,día 4
282483051_text,https://sagafit.virtuagym.com/thumb/activity/picture/fb92c0d9a55a4ccb6302435b087fd30b2f2f.png,2023_ms001.mp4,Estiramiento de cuello de lado,strength,"Cuello, Hombros",https://sagafit.virtuagym.com/user/anassharboulica-3a9f3e2f/exercise/workout-player?plan_id=1410931&day_id=2031344,1410931,2031344,día 4
282483060_text,https://sagafit.virtuagym.com/thumb/activity/picture/6497a958e47dbab0e0d76d1cd71325dd4472.png,2023_impact149.mp4,Retracción cervical,strength,Cuello ,https://sagafit.virtuagym.com/user/anassharboulica-3a9f3e2f/exercise/workout-player?plan_id=1410931&day_id=2031345,1410931,2031345,día 5
282483059_text,https://sagafit.virtuagym.com/thumb/activity/picture/82432151cb0ee52cab8244c84061da7ab571.png,2023_xs014.mp4,Movimiento de cuello,strength,Cuello ,https://sagafit.virtuagym.com/user/anassharboulica-3a9f3e2f/exercise/workout-player?plan_id=1410931&day_id=2031345,1410931,2031345,día 5
282483058_text,https://sagafit.virtuagym.com/thumb/activity/picture/85acabf21c3e4f599dacccd59cf344ee8599.png,2023_xs017.mp4,Retracción y rotación de la cabeza,strength,Cuello ,https://sagafit.virtuagym.com/user/anassharboulica-3a9f3e2f/exercise/workout-player?plan_id=1410931&day_id=2031345,1410931,2031345,día 5
282483057_text,https://sagafit.virtuagym.com/thumb/activity/picture/3b700947e02b9f551f51d14c30e77b7a7007.png,2023_ms001m.mp4,Flexion lateral cervical isometrica sentado,strength,"Cuello, Hombros",https://sagafit.virtuagym.com/user/anassharboulica-3a9f3e2f/exercise/workout-player?plan_id=1410931&day_id=2031345,1410931,2031345,día 5
282483056_text,https://sagafit.virtuagym.com/thumb/activity/picture/fb92c0d9a55a4ccb6302435b087fd30b2f2f.png,2023_ms001.mp4,Estiramiento de cuello de lado,strength,"Cuello, Hombros",https://sagafit.virtuagym.com/user/anassharboulica-3a9f3e2f/exercise/workout-player?plan_id=1410931&day_id=2031345,1410931,2031345,día 5
282466276_text,https://sagafit.virtuagym.com/thumb/activity/picture/8fcdc270bcdecef59d8bfb9d4cee0c360b10.png,2023_id0192.mp4,Relajar brazos,cardio,Brazos ,https://sagafit.virtuagym.com/user/anassharboulica-3a9f3e2f/exercise/workout-player?plan_id=1410671&day_id=2030903,1410671,2030903,día 1
282466275_text,https://sagafit.virtuagym.com/thumb/activity/picture/10690dfebcb928632a48f09c16276ba0c04e.png,2023_id0594.mp4,"Shoulder rotation, seated",strength,"Cuello, Zona cervical ",https://sagafit.virtuagym.com/user/anassharboulica-3a9f3e2f/exercise/workout-player?plan_id=1410671&day_id=2030903,1410671,2030903,día 1
282466274_text,https://sagafit.virtuagym.com/thumb/activity/picture/fb92c0d9a55a4ccb6302435b087fd30b2f2f.png,2023_ms001.mp4,Estiramiento de cuello de lado,strength,"Cuello, Hombros",https://sagafit.virtuagym.com/user/anassharboulica-3a9f3e2f/exercise/workout-player?plan_id=1410671&day_id=2030903,1410671,2030903,día 1
282466273_text,https://sagafit.virtuagym.com/thumb/activity/picture/3b700947e02b9f551f51d14c30e77b7a7007.png,2023_ms001m.mp4,Flexion lateral cervical isometrica sentado,strength,"Cuello, Hombros",https://sagafit.virtuagym.com/user/anassharboulica-3a9f3e2f/exercise/workout-player?plan_id=1410671&day_id=2030903,1410671,2030903,día 1
282466280_text,https://sagafit.virtuagym.com/thumb/activity/picture/8fcdc270bcdecef59d8bfb9d4cee0c360b10.png,2023_id0192.mp4,Relajar brazos,cardio,Brazos ,https://sagafit.virtuagym.com/user/anassharboulica-3a9f3e2f/exercise/workout-player?plan_id=1410671&day_id=2030904,1410671,2030904,día 2
282466279_text,https://sagafit.virtuagym.com/thumb/activity/picture/10690dfebcb928632a48f09c16276ba0c04e.png,2023_id0594.mp4,"Shoulder rotation, seated",strength,"Cuello, Zona cervical ",https://sagafit.virtuagym.com/user/anassharboulica-3a9f3e2f/exercise/workout-player?plan_id=1410671&day_id=2030904,1410671,2030904,día 2
282466278_text,https://sagafit.virtuagym.com/thumb/activity/picture/fb92c0d9a55a4ccb6302435b087fd30b2f2f.png,2023_ms001.mp4,Estiramiento de cuello de lado,strength,"Cuello, Hombros",https://sagafit.virtuagym.com/user/anassharboulica-3a9f3e2f/exercise/workout-player?plan_id=1410671&day_id=2030904,1410671,2030904,día 2
282466277_text,https://sagafit.virtuagym.com/thumb/activity/picture/3b700947e02b9f551f51d14c30e77b7a7007.png,2023_ms001m.mp4,Flexion lateral cervical isometrica sentado,strength,"Cuello, Hombros",https://sagafit.virtuagym.com/user/anassharboulica-3a9f3e2f/exercise/workout-player?plan_id=1410671&day_id=2030904,1410671,2030904,día 2
282466284_text,https://sagafit.virtuagym.com/thumb/activity/picture/8fcdc270bcdecef59d8bfb9d4cee0c360b10.png,2023_id0192.mp4,Relajar brazos,cardio,Brazos ,https://sagafit.virtuagym.com/user/anassharboulica-3a9f3e2f/exercise/workout-player?plan_id=1410671&day_id=2030905,1410671,2030905,día 3
282466283_text,https://sagafit.virtuagym.com/thumb/activity/picture/10690dfebcb928632a48f09c16276ba0c04e.png,2023_id0594.mp4,"Shoulder rotation, seated",strength,"Cuello, Zona cervical ",https://sagafit.virtuagym.com/user/anassharboulica-3a9f3e2f/exercise/workout-player?plan_id=1410671&day_id=2030905,1410671,2030905,día 3
282466282_text,https://sagafit.virtuagym.com/thumb/activity/picture/fb92c0d9a55a4ccb6302435b087fd30b2f2f.png,2023_ms001.mp4,Estiramiento de cuello de lado,strength,"Cuello, Hombros",https://sagafit.virtuagym.com/user/anassharboulica-3a9f3e2f/exercise/workout-player?plan_id=1410671&day_id=2030905,1410671,2030905,día 3
282466281_text,https://sagafit.virtuagym.com/thumb/activity/picture/3b700947e02b9f551f51d14c30e77b7a7007.png,2023_ms001m.mp4,Flexion lateral cervical isometrica sentado,strength,"Cuello, Hombros",https://sagafit.virtuagym.com/user/anassharboulica-3a9f3e2f/exercise/workout-player?plan_id=1410671&day_id=2030905,1410671,2030905,día 3
282466288_text,https://sagafit.virtuagym.com/thumb/activity/picture/8fcdc270bcdecef59d8bfb9d4cee0c360b10.png,2023_id0192.mp4,Relajar brazos,cardio,Brazos ,https://sagafit.virtuagym.com/user/anassharboulica-3a9f3e2f/exercise/workout-player?plan_id=1410671&day_id=2030906,1410671,2030906,día 4
282466287_text,https://sagafit.virtuagym.com/thumb/activity/picture/10690dfebcb928632a48f09c16276ba0c04e.png,2023_id0594.mp4,"Shoulder rotation, seated",strength,"Cuello, Zona cervical ",https://sagafit.virtuagym.com/user/anassharboulica-3a9f3e2f/exercise/workout-player?plan_id=1410671&day_id=2030906,1410671,2030906,día 4
282466286_text,https://sagafit.virtuagym.com/thumb/activity/picture/fb92c0d9a55a4ccb6302435b087fd30b2f2f.png,2023_ms001.mp4,Estiramiento de cuello de lado,strength,"Cuello, Hombros",https://sagafit.virtuagym.com/user/anassharboulica-3a9f3e2f/exercise/workout-player?plan_id=1410671&day_id=2030906,1410671,2030906,día 4
282466285_text,https://sagafit.virtuagym.com/thumb/activity/picture/3b700947e02b9f551f51d14c30e77b7a7007.png,2023_ms001m.mp4,Flexion lateral cervical isometrica sentado,strength,"Cuello, Hombros",https://sagafit.virtuagym.com/user/anassharboulica-3a9f3e2f/exercise/workout-player?plan_id=1410671&day_id=2030906,1410671,2030906,día 4
282466292_text,https://sagafit.virtuagym.com/thumb/activity/picture/8fcdc270bcdecef59d8bfb9d4cee0c360b10.png,2023_id0192.mp4,Relajar brazos,cardio,Brazos ,https://sagafit.virtuagym.com/user/anassharboulica-3a9f3e2f/exercise/workout-player?plan_id=1410671&day_id=2030907,1410671,2030907,día 5
282466291_text,https://sagafit.virtuagym.com/thumb/activity/picture/10690dfebcb928632a48f09c16276ba0c04e.png,2023_id0594.mp4,"Shoulder rotation, seated",strength,"Cuello, Zona cervical ",https://sagafit.virtuagym.com/user/anassharboulica-3a9f3e2f/exercise/workout-player?plan_id=1410671&day_id=2030907,1410671,2030907,día 5
282466290_text,https://sagafit.virtuagym.com/thumb/activity/picture/fb92c0d9a55a4ccb6302435b087fd30b2f2f.png,2023_ms001.mp4,Estiramiento de cuello de lado,strength,"Cuello, Hombros",https://sagafit.virtuagym.com/user/anassharboulica-3a9f3e2f/exercise/workout-player?plan_id=1410671&day_id=2030907,1410671,2030907,día 5
282466289_text,https://sagafit.virtuagym.com/thumb/activity/picture/3b700947e02b9f551f51d14c30e77b7a7007.png,2023_ms001m.mp4,Flexion lateral cervical isometrica sentado,strength,"Cuello, Hombros",https://sagafit.virtuagym.com/user/anassharboulica-3a9f3e2f/exercise/workout-player?plan_id=1410671&day_id=2030907,1410671,2030907,día 5
282484041_text,https://sagafit.virtuagym.com/thumb/activity/picture/8fcdc270bcdecef59d8bfb9d4cee0c360b10.png,2023_id0192.mp4,Relajar brazos,cardio,Brazos ,https://sagafit.virtuagym.com/user/anassharboulica-3a9f3e2f/exercise/workout-player?plan_id=1410939&day_id=2031353,1410939,2031353,día 1
282484040_text,https://sagafit.virtuagym.com/thumb/activity/picture/10690dfebcb928632a48f09c16276ba0c04e.png,2023_id0594.mp4,"Shoulder rotation, seated",strength,"Cuello, Zona cervical ",https://sagafit.virtuagym.com/user/anassharboulica-3a9f3e2f/exercise/workout-player?plan_id=1410939&day_id=2031353,1410939,2031353,día 1
282484039_text,https://sagafit.virtuagym.com/thumb/activity/picture/fb92c0d9a55a4ccb6302435b087fd30b2f2f.png,2023_ms001.mp4,Estiramiento de cuello de lado,strength,"Cuello, Hombros",https://sagafit.virtuagym.com/user/anassharboulica-3a9f3e2f/exercise/workout-player?plan_id=1410939&day_id=2031353,1410939,2031353,día 1
282484038_text,https://sagafit.virtuagym.com/thumb/activity/picture/3b700947e02b9f551f51d14c30e77b7a7007.png,2023_ms001m.mp4,Flexion lateral cervical isometrica sentado,strength,"Cuello, Hombros",https://sagafit.virtuagym.com/user/anassharboulica-3a9f3e2f/exercise/workout-player?plan_id=1410939&day_id=2031353,1410939,2031353,día 1
